cdgeb-probe-14,cdgeb-server-03,cdgeb-file-13,1.905075,0.900621,0.886579,0.888371,0.879654,0.888057,0.879984,0.888153,0.888128,0.890602,0.889504,0.880795,0.887676,0.889196,0.87936,0.882464,0.8884,0.891282,0.883878,0.888608
cdgeb-probe-04,cdgeb-server-14,cdgeb-file-04,0.446368,0.317685,0.318673,0.324065,0.316072,0.323872,0.319083,0.316994,0.318022,0.320701,0.323004,0.315406,0.318877,0.320339,0.315648,0.326031,0.320298,0.320493,0.315414,0.319922
cdgeb-probe-10,cdgeb-server-16,cdgeb-file-13,1.003929,0.436209,0.42809,0.430111,0.433737,0.434565,0.435384,0.433253,0.435433,0.428015,0.434754,0.432993,0.442416,0.432302,0.434001,0.434117,0.426801,0.429549,0.432027,0.434431
cdgeb-probe-14,cdgeb-server-03,cdgeb-file-17,1.660867,0.819945,0.827508,0.830255,0.830441,0.822783,0.827371,0.829945,0.828467,0.829161,0.826656,0.829695,0.82948,0.831282,0.827958,0.820513,0.829265,0.829506,0.829641,0.826719
cdgeb-probe-07,cdgeb-server-09,cdgeb-file-15,0.996535,0.519836,0.521313,0.525542,0.523866,0.519102,0.525661,0.520834,0.524088,0.518894,0.519793,0.52193,0.517622,0.521907,0.520521,0.523732,0.526825,0.521358,0.523773,0.522579
cdgeb-probe-04,cdgeb-server-03,cdgeb-file-11,1.135393,0.539355,0.537776,0.538622,0.545371,0.543133,0.538916,0.538482,0.541335,0.542439,0.540523,0.538291,0.539399,0.539174,0.541482,0.540871,0.540662,0.53909,0.5386,0.538427
cdgeb-probe-06,cdgeb-server-08,cdgeb-file-04,1.112333,0.526192,0.52814,0.526075,0.528276,0.529077,0.52955,0.52669,0.529857,0.526458,0.532047,0.52679,0.540456,0.531725,0.527251,0.531857,0.529971,0.529302,0.529098,0.55076
cdgeb-probe-06,cdgeb-server-09,cdgeb-file-05,0.64996,0.423883,0.43014,0.42218,0.424785,0.430867,0.427775,0.421707,0.425859,0.418379,0.429234,0.421872,0.420443,0.423232,0.419334,0.419671,0.423804,0.425385,0.429975,0.429975
cdgeb-probe-14,cdgeb-server-16,cdgeb-file-11,0.610217,0.532505,0.49754,0.498677,0.497324,0.498082,0.49934,0.496975,0.493205,0.493887,0.501684,0.499479,0.494903,0.500587,0.497844,0.496953,0.494247,0.506302,0.497699,0.501971
cdgeb-probe-03,cdgeb-server-05,cdgeb-file-17,1.01731,0.724944,0.73814,0.726188,0.72627,0.732209,0.725512,0.735459,0.734355,0.72154,0.734536,0.741344,0.730638,0.722262,0.738023,0.730538,0.726487,0.727327,0.713456,0.730852
